X,Y,CI,Cluster,GroundwaterDepth,IrrigatedArea,Population,Region,TDS
478103.508,477110.845,0,43,100,0.0,0.0,Algeria,0.0
488103.508,477110.845,0,16,100,0.0,0.0,Algeria,0.0
498103.508,477110.845,0,16,100,0.0,0.0,Algeria,0.0
508103.508,477110.845,0,16,100,0.0,0.0,Algeria,0.0
518103.508,477110.845,0,16,100,0.0,0.0,Algeria,0.0
528103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
538103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
548103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
558103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
568103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
578103.5079999999,477110.845,0,16,100,0.0,0.0,Algeria,0.0
588103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
598103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
608103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
618103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
628103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
638103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
648103.5079999999,477110.845,0,26,100,0.0,0.0,Algeria,0.0
658103.5079999999,477110.845,0,26,100,77.9227,40.95,Algeria,0.0
668103.5079999999,477110.845,0,26,100,278.85200000000003,242.09,Algeria,0.0
678103.5079999999,477110.845,1,26,100,174.769,314.254,Algeria,0.0
688103.5079999999,477110.845,1,26,100,268.277,629.3380000000001,Algeria,0.0
698103.5079999999,477110.845,1,26,100,77.9227,546.236,Algeria,0.0
708103.5079999999,477110.845,1,26,100,82.3754,589.812,Algeria,3000.0
718103.5079999999,477110.845,1,9,100,59.5552,345.86199999999997,Algeria,3000.0
728103.5079999999,477110.845,1,9,100,18.9241,287.83,Algeria,3000.0
738103.5079999999,477110.845,1,9,100,53.9893,310.589,Algeria,3000.0
748103.5079999999,477110.845,1,9,100,458.074,636.9259999999999,Algeria,3000.0
758103.5079999999,477110.845,1,9,100,124.12,1163.72,Algeria,3000.0
768103.5079999999,477110.845,1,9,100,410.764,13024.1,Algeria,3000.0
778103.5079999999,477110.845,1,9,100,679.041,192265.0,Algeria,3000.0
788103.5079999999,477110.845,1,9,100,1078.67,11676.1,Algeria,3000.0
798103.5079999999,477110.845,1,9,100,407.981,1629.78,Algeria,3000.0
808103.5079999999,477110.845,1,9,100,21.1504,526.325,Algeria,3000.0
818103.5079999999,477110.845,1,9,100,2.2263599999999997,336.585,Algeria,3000.0
828103.5079999999,477110.845,1,9,100,31.7257,470.3,Algeria,3000.0
838103.5079999999,477110.845,1,9,100,30.0559,447.336,Algeria,3000.0
848103.5079999999,477110.845,1,6,100,64.0079,595.564,Algeria,3000.0
858103.5079999999,477110.845,1,24,100,71.2436,710.3380000000001,Algeria,3000.0
868103.5079999999,477110.845,1,24,250,70.1304,1240.78,Algeria,3000.0
878103.5079999999,477110.845,1,24,100,7.792269999999999,531.685,Algeria,3000.0
888103.5079999999,477110.845,1,24,100,27.8295,653.509,Algeria,3000.0
898103.5079999999,477110.845,1,24,100,99.6297,1286.21,Algeria,3000.0
908103.5079999999,477110.845,1,24,100,53.4327,421.093,Algeria,3000.0
918103.5079999999,477110.845,1,24,100,80.149,301.403,Algeria,3000.0
928103.5079999999,477110.845,1,42,100,171.43,284.991,Algeria,0.0
938103.5079999999,477110.845,1,42,100,105.75200000000001,155.082,Algeria,0.0
948103.5079999999,477110.845,0,42,100,30.6125,30.0877,Algeria,0.0
958103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
968103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
978103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
988103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
998103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
1008103.5079999999,477110.845,0,42,100,0.0,0.0,Algeria,0.0
1018103.5079999999,477110.845,0,79,100,0.0,0.0,Tunisia,0.0
1028103.5079999999,477110.845,0,79,100,0.0,0.0,Tunisia,0.0
1038103.5079999999,477110.845,0,79,100,0.0,0.0,Tunisia,0.0
1048103.5079999999,477110.845,0,79,100,0.0,0.0,Tunisia,0.0
1058103.508,477110.845,0,76,100,0.0,0.0,Tunisia,0.0
1068103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1078103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1088103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1098103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1108103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1118103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1128103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1138103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1148103.508,477110.845,0,88,100,0.0,0.0,Tunisia,0.0
1158103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1168103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1178103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1188103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1198103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1208103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1218103.508,477110.845,0,87,100,0.0,0.0,Tunisia,0.0
1228103.508,477110.845,0,87,0,0.0,0.0,Tunisia,0.0
1238103.508,477110.845,0,0,0,0.0,0.0,,0.0
1248103.508,477110.845,0,0,0,0.0,0.0,,0.0
1258103.508,477110.845,0,0,0,0.0,0.0,,0.0
1268103.508,477110.845,0,0,0,0.0,0.0,,0.0
1278103.508,477110.845,0,0,0,0.0,0.0,,0.0
1288103.508,477110.845,0,0,0,0.0,0.0,,0.0
1298103.508,477110.845,0,0,0,0.0,0.0,,0.0
1308103.508,477110.845,0,0,0,0.0,0.0,,0.0
1318103.508,477110.845,0,0,0,0.0,0.0,,0.0
1328103.508,477110.845,0,0,0,0.0,0.0,,0.0
1338103.508,477110.845,0,0,0,0.0,0.0,,0.0
1348103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1358103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1368103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1378103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1388103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1398103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1408103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1418103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1428103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1438103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1448103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1458103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1468103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1478103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1488103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1498103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1508103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1518103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1528103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1538103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1548103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1558103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1568103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1578103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1588103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1598103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1608103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1618103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1628103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1638103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1648103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1658103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1668103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1678103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1688103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1698103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1708103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1718103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1728103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1738103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1748103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1758103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1768103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1778103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1788103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1798103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1808103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1818103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1828103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
1838103.5080000001,477110.845,0,0,0,0.0,0.0,,0.0
28103.507999999998,467110.845,0,0,100,0.0,0.0,,0.0
38103.508,467110.845,0,0,100,0.0,0.0,,0.0
48103.508,467110.845,0,0,100,0.0,0.0,,0.0
58103.508,467110.845,0,0,100,0.0,0.0,,0.0
68103.508,467110.845,0,0,100,0.0,0.0,,0.0
78103.508,467110.845,0,0,7,0.0,0.0,,0.0
88103.508,467110.845,0,0,100,0.0,0.0,,0.0
98103.508,467110.845,0,48,100,0.0,0.0,Algeria,0.0
108103.508,467110.845,0,48,100,0.0,0.0,Algeria,0.0
118103.508,467110.845,0,48,7,0.0,0.0,Algeria,0.0
128103.508,467110.845,0,48,7,0.0,0.0,Algeria,0.0
138103.508,467110.845,0,48,7,0.0,0.0,Algeria,0.0
148103.508,467110.845,0,48,50,0.0,0.0,Algeria,0.0
158103.508,467110.845,0,48,100,0.0,0.0,Algeria,0.0
168103.508,467110.845,0,48,100,0.0,0.0,Algeria,0.0
178103.508,467110.845,0,38,100,0.0,0.0,Algeria,0.0
188103.508,467110.845,0,38,100,0.0,0.0,Algeria,0.0
198103.508,467110.845,0,38,7,0.0,0.0,Algeria,0.0
208103.508,467110.845,0,38,100,0.0,0.0,Algeria,0.0
218103.508,467110.845,0,38,100,0.0,0.0,Algeria,0.0
228103.508,467110.845,0,38,100,0.0,0.0,Algeria,0.0
238103.508,467110.845,0,36,100,0.0,0.0,Algeria,0.0
248103.508,467110.845,0,36,100,0.0,0.0,Algeria,0.0
258103.508,467110.845,0,36,100,0.0,0.0,Algeria,0.0
268103.50800000003,467110.845,0,36,100,0.0,0.0,Algeria,0.0
278103.50800000003,467110.845,0,36,100,0.0,0.0,Algeria,0.0
288103.50800000003,467110.845,0,36,100,0.0,0.0,Algeria,0.0
298103.50800000003,467110.845,0,36,100,0.0,0.0,Algeria,0.0
308103.50800000003,467110.845,0,36,100,0.0,0.0,Algeria,0.0
318103.50800000003,467110.845,0,43,100,0.0,0.0,Algeria,0.0
328103.50800000003,467110.845,0,43,100,0.0,0.0,Algeria,0.0
338103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
348103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
358103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
368103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
378103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
388103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
398103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
408103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
418103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
428103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
438103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
448103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
458103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
468103.508,467110.845,0,43,100,0.0,0.0,Algeria,0.0
478103.508,467110.845,0,16,100,0.0,0.0,Algeria,0.0
488103.508,467110.845,0,16,100,0.0,0.0,Algeria,0.0
498103.508,467110.845,0,16,100,0.0,0.0,Algeria,0.0
508103.508,467110.845,0,16,100,0.0,0.0,Algeria,0.0
518103.508,467110.845,0,16,100,0.0,0.0,Algeria,0.0
528103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
538103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
548103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
558103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
568103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
578103.5079999999,467110.845,0,16,100,0.0,0.0,Algeria,0.0
588103.5079999999,467110.845,0,26,100,0.0,0.0,Algeria,0.0
598103.5079999999,467110.845,0,26,100,0.0,0.0,Algeria,0.0
608103.5079999999,467110.845,0,26,100,0.0,0.0,Algeria,0.0
618103.5079999999,467110.845,0,26,100,1.66977,0.0,Algeria,0.0
628103.5079999999,467110.845,0,26,100,353.435,160.305,Algeria,0.0
638103.5079999999,467110.845,1,26,100,1487.21,403.164,Algeria,0.0
648103.5079999999,467110.845,1,26,100,1104.83,709.916,Algeria,0.0
658103.5079999999,467110.845,1,26,100,369.02,616.689,Algeria,0.0
668103.5079999999,467110.845,1,26,100,211.50400000000002,633.5169999999999,Algeria,3000.0
678103.5079999999,467110.845,1,26,100,116.32700000000001,1630.15,Algeria,3000.0
688103.5079999999,467110.845,1,9,100,52.3195,356.309,Algeria,3000.0
698103.5079999999,467110.845,1,9,100,163.638,388.468,Algeria,3000.0
708103.5079999999,467110.845,1,9,100,145.827,477.82199999999995,Algeria,3000.0
718103.5079999999,467110.845,1,9,100,252.136,5273.92,Algeria,3000.0
728103.5079999999,467110.845,1,9,100,190.354,782.6510000000001,Algeria,3000.0
738103.5079999999,467110.845,1,9,100,940.638,6744.13,Algeria,3000.0
748103.5079999999,467110.845,1,9,100,1557.9,33842.7,Algeria,3000.0
758103.5079999999,467110.845,1,9,100,549.911,6270.39,Algeria,3000.0
768103.5079999999,467110.845,1,9,100,961.789,13690.6,Algeria,3000.0
778103.5079999999,467110.845,1,9,100,916.705,19549.8,Algeria,3000.0
788103.5079999999,467110.845,1,9,250,2093.34,7525.24,Algeria,3000.0
798103.5079999999,467110.845,1,9,250,2400.58,22037.6,Algeria,3000.0
808103.5079999999,467110.845,1,9,100,1732.11,635.499,Algeria,3000.0
818103.5079999999,467110.845,1,9,250,2061.61,411.93,Algeria,3000.0
828103.5079999999,467110.845,1,9,250,2072.19,745.688,Algeria,3000.0
838103.5079999999,467110.845,1,9,250,1406.5,459.755,Algeria,3000.0
848103.5079999999,467110.845,1,9,250,1210.03,514.391,Algeria,3000.0
858103.5079999999,467110.845,1,9,250,1326.91,573.881,Algeria,3000.0
868103.5079999999,467110.845,1,9,250,715.2189999999999,665.823,Algeria,3000.0
878103.5079999999,467110.845,1,24,250,629.504,391.089,Algeria,3000.0
888103.5079999999,467110.845,1,24,250,453.065,348.619,Algeria,3000.0
898103.5079999999,467110.845,1,24,250,10.0186,382.07800000000003,Algeria,3000.0
908103.5079999999,467110.845,1,24,250,6.6790899999999995,301.222,Algeria,3000.0
918103.5079999999,467110.845,1,24,250,37.8482,290.51,Algeria,3000.0
928103.5079999999,467110.845,1,24,250,92.39399999999999,308.85400000000004,Algeria,3000.0
938103.5079999999,467110.845,1,42,100,97.4034,297.052,Algeria,3000.0
948103.5079999999,467110.845,1,42,100,70.1304,242.429,Algeria,0.0
958103.5079999999,467110.845,0,42,100,0.0,0.0,Algeria,0.0
968103.5079999999,467110.845,0,42,100,0.0,0.0,Algeria,0.0
978103.5079999999,467110.845,0,42,100,0.0,0.0,Algeria,0.0
988103.5079999999,467110.845,0,42,100,0.0,0.0,Algeria,0.0
998103.5079999999,467110.845,0,42,100,0.0,0.0,Algeria,0.0
1008103.5079999999,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1018103.5079999999,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1028103.5079999999,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1038103.5079999999,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1048103.5079999999,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1058103.508,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1068103.508,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1078103.508,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1088103.508,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1098103.508,467110.845,0,76,100,0.0,0.0,Tunisia,0.0
1108103.508,467110.845,0,88,100,0.0,0.0,Tunisia,0.0
1118103.508,467110.845,0,88,100,0.0,0.0,Tunisia,0.0
1128103.508,467110.845,0,88,100,0.0,0.0,Tunisia,0.0
1138103.508,467110.845,0,88,100,0.0,0.0,Tunisia,0.0
1148103.508,467110.845,0,88,100,0.0,0.0,Tunisia,0.0
1158103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1168103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1178103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1188103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1198103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1208103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1218103.508,467110.845,0,87,100,0.0,0.0,Tunisia,0.0
1228103.508,467110.845,0,0,0,0.0,0.0,,0.0
1238103.508,467110.845,0,0,0,0.0,0.0,,0.0
1248103.508,467110.845,0,0,0,0.0,0.0,,0.0
1258103.508,467110.845,0,0,0,0.0,0.0,,0.0
1268103.508,467110.845,0,0,0,0.0,0.0,,0.0
1278103.508,467110.845,0,0,0,0.0,0.0,,0.0
1288103.508,467110.845,0,0,0,0.0,0.0,,0.0
1298103.508,467110.845,0,0,0,0.0,0.0,,0.0
1308103.508,467110.845,0,0,0,0.0,0.0,,0.0
1318103.508,467110.845,0,0,0,0.0,0.0,,0.0
1328103.508,467110.845,0,0,0,0.0,0.0,,0.0
1338103.508,467110.845,0,0,0,0.0,0.0,,0.0
1348103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1358103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1368103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1378103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1388103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1398103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1408103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1418103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1428103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1438103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1448103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1458103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1468103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1478103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1488103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1498103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1508103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1518103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1528103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1538103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1548103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1558103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1568103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1578103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1588103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1598103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1608103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1618103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1628103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1638103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1648103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1658103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1668103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1678103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1688103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1698103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1708103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1718103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1728103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1738103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1748103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1758103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1768103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1778103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1788103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1798103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1808103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1818103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1828103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
1838103.5080000001,467110.845,0,0,0,0.0,0.0,,0.0
28103.507999999998,457110.845,0,0,100,0.0,0.0,,0.0
38103.508,457110.845,0,0,100,0.0,0.0,,0.0
48103.508,457110.845,0,0,100,0.0,0.0,,0.0
58103.508,457110.845,0,0,100,0.0,0.0,,0.0
68103.508,457110.845,0,0,100,0.0,0.0,,0.0
78103.508,457110.845,0,0,100,0.0,0.0,,0.0
88103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
98103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
108103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
118103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
128103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
138103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
148103.508,457110.845,0,48,50,0.0,0.0,Algeria,0.0
158103.508,457110.845,0,48,50,0.0,0.0,Algeria,0.0
168103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
178103.508,457110.845,0,48,100,0.0,0.0,Algeria,0.0
188103.508,457110.845,0,38,100,0.0,0.0,Algeria,0.0
198103.508,457110.845,0,38,100,0.0,0.0,Algeria,0.0
208103.508,457110.845,0,38,100,0.0,0.0,Algeria,0.0
218103.508,457110.845,0,38,7,0.0,0.0,Algeria,0.0
228103.508,457110.845,0,38,100,0.0,0.0,Algeria,0.0
238103.508,457110.845,0,38,100,0.0,0.0,Algeria,0.0
248103.508,457110.845,0,36,100,0.0,0.0,Algeria,0.0
258103.508,457110.845,0,36,100,0.0,0.0,Algeria,0.0
268103.50800000003,457110.845,0,36,100,0.0,0.0,Algeria,0.0
278103.50800000003,457110.845,0,36,100,0.0,0.0,Algeria,0.0
288103.50800000003,457110.845,0,36,100,0.0,0.0,Algeria,0.0
298103.50800000003,457110.845,0,36,100,0.0,0.0,Algeria,0.0
308103.50800000003,457110.845,0,36,100,0.0,0.0,Algeria,0.0
318103.50800000003,457110.845,0,43,100,0.0,0.0,Algeria,0.0
328103.50800000003,457110.845,0,43,100,0.0,0.0,Algeria,0.0
338103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
348103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
358103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
368103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
378103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
388103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
398103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
408103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
418103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
428103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
438103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
448103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
458103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
468103.508,457110.845,0,43,100,0.0,0.0,Algeria,0.0
478103.508,457110.845,0,16,100,0.0,0.0,Algeria,0.0
488103.508,457110.845,0,16,100,0.0,0.0,Algeria,0.0
498103.508,457110.845,0,16,100,0.0,0.0,Algeria,0.0
508103.508,457110.845,0,16,100,0.0,0.0,Algeria,0.0
518103.508,457110.845,0,16,100,0.0,0.0,Algeria,0.0
528103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
538103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
548103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
558103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
568103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
578103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
588103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
598103.5079999999,457110.845,0,16,100,0.0,0.0,Algeria,0.0
608103.5079999999,457110.845,0,16,100,263.267,42.0252,Algeria,0.0
618103.5079999999,457110.845,1,26,100,287.20099999999996,360.605,Algeria,0.0
628103.5079999999,457110.845,1,26,100,1545.65,2668.83,Algeria,3000.0
638103.5079999999,457110.845,1,26,100,2851.97,1102.85,Algeria,3000.0
648103.5079999999,457110.845,1,26,100,1783.3,1479.54,Algeria,3000.0
658103.5079999999,457110.845,1,26,100,102.413,1885.34,Algeria,3000.0
668103.5079999999,457110.845,1,26,100,21.1504,553.566,Algeria,3000.0
678103.5079999999,457110.845,1,26,100,82.3754,1052.45,Algeria,3000.0
688103.5079999999,457110.845,1,9,100,110.205,285.325,Algeria,3000.0
698103.5079999999,457110.845,1,9,100,85.715,218.137,Algeria,3000.0
708103.5079999999,457110.845,1,9,100,223.74900000000002,295.117,Algeria,3000.0
718103.5079999999,457110.845,1,9,100,1564.02,2852.63,Algeria,2859.5
728103.5079999999,457110.845,1,9,100,1406.5,1066.09,Algeria,3000.0
738103.5079999999,457110.845,1,9,100,4763.86,10961.8,Algeria,3000.0
748103.5079999999,457110.845,1,9,100,3930.09,56536.5,Algeria,3000.0
758103.5079999999,457110.845,1,9,100,1970.89,11816.9,Algeria,3000.0
768103.5079999999,457110.845,1,9,100,535.997,6960.22,Algeria,3000.0
778103.5079999999,457110.845,1,9,250,409.651,13995.8,Algeria,3000.0
788103.5079999999,457110.845,1,9,250,3938.38,933.572,Algeria,3000.0
798103.5079999999,457110.845,1,9,250,3416.89,1671.26,Algeria,3000.0
808103.5079999999,457110.845,1,9,250,2781.28,1318.64,Algeria,3000.0
818103.5079999999,457110.845,1,9,250,1867.36,803.691,Algeria,3000.0
828103.5079999999,457110.845,1,9,250,1948.07,533.701,Algeria,3000.0
838103.5079999999,457110.845,1,9,250,2190.18,420.19599999999997,Algeria,3000.0
848103.5079999999,457110.845,1,9,250,1729.88,1357.85,Algeria,3000.0
